Filename,ID,mge_params,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_input_reads,cleaning_kept_reads,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_ambig_bases,cleaning_cov_percent,cleaning_cov_avg,cleaning_cov_max,cleaning_cov_min
BSNTN2225-24_r_1_s_50_BSNTN2225-24,BSNTN2225-24,r_1_s_50,391,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2200-24_r_1.3_s_100_BSNTN2200-24,BSNTN2200-24,r_1.3_s_100,18417641,167,31,1569,0.0,28.0,9.787762906309752,9.0,167,165,2,0,0,0,86.23,11.35,28.0,1.0
BSNTN2244-24_r_1_s_100_BSNTN2244-24,BSNTN2244-24,r_1_s_100,518,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2214-24_r_1_s_100_BSNTN2214-24,BSNTN2214-24,r_1_s_100,16222403,136,7,1569,0.0,31.0,8.718929254302104,8.0,136,121,0,15,0,0,86.81,10.04,31.0,2.0
BSNTN2217-24_r_1.3_s_100_BSNTN2217-24,BSNTN2217-24,r_1.3_s_100,677,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2268-24_r_1_s_100_BSNTN2268-24,BSNTN2268-24,r_1_s_100,14086061,140,2,1533,0.0,24.0,7.671232876712328,7.0,140,138,0,0,2,0,95.5,8.03,24.0,2.0
BSNTN2271-24_r_1.5_s_50_BSNTN2271-24,BSNTN2271-24,r_1.5_s_50,5280865,8,34,1569,0.0,8.0,0.2982791586998088,0.0,8,4,2,1,1,0,7.27,4.11,8.0,2.0
BSNTN2198-24_r_1_s_50_BSNTN2198-24,BSNTN2198-24,r_1_s_50,10664625,522,602,1569,0.0,120.0,19.738049713193117,16.0,522,422,22,51,27,0,92.54,21.33,120.0,2.0
BSNTN2229-24_r_1.5_s_50_BSNTN2229-24,BSNTN2229-24,r_1.5_s_50,668,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2221-24_r_1.5_s_50_BSNTN2221-24,BSNTN2221-24,r_1.5_s_50,14859273,110,276,1710,0.0,22.0,2.5982456140350876,0.0,110,103,0,4,3,0,42.11,6.17,22.0,2.0
BSNTN2222-24_r_1.5_s_50_BSNTN2222-24,BSNTN2222-24,r_1.5_s_50,9754035,112,391,1569,0.0,18.0,4.02868068833652,2.0,112,104,0,6,2,0,60.04,6.71,18.0,2.0
BSNTN2216-24_r_1.3_s_50_BSNTN2216-24,BSNTN2216-24,r_1.3_s_50,593,4,0,1533,0.0,2.0,0.2583170254403131,0.0,4,4,0,0,0,0,12.92,2.0,2.0,2.0
BSNTN2223-24_r_1.5_s_50_BSNTN2223-24,BSNTN2223-24,r_1.5_s_50,4153619,27,190,1569,0.0,13.0,1.2925430210325048,0.0,27,19,6,2,0,0,35.56,3.63,13.0,1.0
BSNTN2268-24_r_1.5_s_50_BSNTN2268-24,BSNTN2268-24,r_1.5_s_50,14086061,426,689,1533,0.0,56.0,14.980430528375734,14.0,426,410,0,12,4,0,92.37,16.22,56.0,1.0
BSNTN2220-24_r_1_s_100_BSNTN2220-24,BSNTN2220-24,r_1_s_100,15418095,107,19,1569,0.0,22.0,6.527724665391969,6.0,107,91,0,13,3,0,85.85,7.6,22.0,2.0
BSNTN2248-24_r_1.5_s_50_BSNTN2248-24,BSNTN2248-24,r_1.5_s_50,448,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2223-24_r_1.3_s_100_BSNTN2223-24,BSNTN2223-24,r_1.3_s_100,4153619,29,29,1569,0.0,11.0,1.9866156787762905,0.0,29,22,3,4,0,0,46.65,4.26,11.0,1.0
BSNTN2270-24_r_1_s_50_BSNTN2270-24,BSNTN2270-24,r_1_s_50,14495898,249,492,1569,0.0,71.0,7.583173996175908,4.0,249,202,0,33,14,0,83.75,9.05,71.0,1.0
BSNTN2266-24_r_1_s_100_BSNTN2266-24,BSNTN2266-24,r_1_s_100,239,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2252-24_r_1.5_s_100_BSNTN2252-24,BSNTN2252-24,r_1.5_s_100,6046414,10,15,1533,0.0,6.0,0.5675146771037182,0.0,10,8,2,0,0,0,17.81,3.19,6.0,2.0
BSNTN2241-24_r_1.5_s_50_BSNTN2241-24,BSNTN2241-24,r_1.5_s_50,859,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2234-24_r_1_s_100_BSNTN2234-24,BSNTN2234-24,r_1_s_100,13179321,287,0,1533,0.0,47.0,15.516634050880626,14.0,287,282,0,0,5,0,96.48,16.08,47.0,2.0
BSNTN2260-24_r_1_s_100_BSNTN2260-24,BSNTN2260-24,r_1_s_100,8117731,7,1,1569,0.0,2.0,0.48565965583174,0.0,7,6,1,0,0,0,29.06,1.67,2.0,1.0
BSNTN2266-24_r_1.5_s_50_BSNTN2266-24,BSNTN2266-24,r_1.5_s_50,239,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2227-24_r_1.5_s_50_BSNTN2227-24,BSNTN2227-24,r_1.5_s_50,369,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2214-24_r_1.3_s_50_BSNTN2214-24,BSNTN2214-24,r_1.3_s_50,16222403,421,1102,1569,0.0,52.0,15.82982791586998,15.0,421,389,4,26,2,0,86.42,18.32,52.0,2.0
BSNTN2256-24_r_1_s_50_BSNTN2256-24,BSNTN2256-24,r_1_s_50,8330637,104,98,1569,0.0,16.0,3.627151051625239,2.0,104,84,0,15,5,0,57.17,6.34,16.0,1.0
BSNTN2211-24_r_1.3_s_50_BSNTN2211-24,BSNTN2211-24,r_1.3_s_50,567,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2261-24_r_1.5_s_100_BSNTN2261-24,BSNTN2261-24,r_1.5_s_100,30680978,42,36,1569,0.0,16.0,2.118546845124283,0.0,42,38,4,0,0,0,36.33,5.83,16.0,2.0
BSNTN2229-24_r_1.3_s_50_BSNTN2229-24,BSNTN2229-24,r_1.3_s_50,668,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2229-24_r_1_s_100_BSNTN2229-24,BSNTN2229-24,r_1_s_100,668,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2216-24_r_1_s_100_BSNTN2216-24,BSNTN2216-24,r_1_s_100,593,2,0,1533,0.0,2.0,0.17221135029354206,0.0,2,2,0,0,0,0,8.61,2.0,2.0,2.0
BSNTN2224-24_r_1_s_100_BSNTN2224-24,BSNTN2224-24,r_1_s_100,447,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2262-24_r_1.5_s_50_BSNTN2262-24,BSNTN2262-24,r_1.5_s_50,772,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2279-24_r_1_s_100_BSNTN2279-24,BSNTN2279-24,r_1_s_100,745,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2212-24_r_1.3_s_100_BSNTN2212-24,BSNTN2212-24,r_1.3_s_100,6798774,4,13,1569,0.0,4.0,0.1988527724665392,0.0,4,4,0,0,0,0,6.69,2.97,4.0,2.0
BSNTN2226-24_r_1_s_50_BSNTN2226-24,BSNTN2226-24,r_1_s_50,12674378,425,406,1569,0.0,57.0,14.902485659655833,12.0,425,385,0,29,11,0,95.98,15.53,57.0,2.0
BSNTN2196-24_r_1.5_s_100_BSNTN2196-24,BSNTN2196-24,r_1.5_s_100,625,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2260-24_r_1.5_s_50_BSNTN2260-24,BSNTN2260-24,r_1.5_s_50,8117731,13,94,1569,0.0,6.0,0.32122370936902483,0.0,13,10,3,0,0,0,12.24,2.62,6.0,1.0
BSNTN2207-24_r_1_s_50_BSNTN2207-24,BSNTN2207-24,r_1_s_50,864,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2195-24_r_1.5_s_50_BSNTN2195-24,BSNTN2195-24,r_1.5_s_50,586,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2205-24_r_1.5_s_50_BSNTN2205-24,BSNTN2205-24,r_1.5_s_50,7011030,79,108,1533,0.0,12.0,3.0215264187866926,2.0,79,70,1,6,2,0,69.47,4.35,12.0,1.0
BSNTN2210-24_r_1.5_s_100_BSNTN2210-24,BSNTN2210-24,r_1.5_s_100,308,0,2,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2231-24_r_1_s_50_BSNTN2231-24,BSNTN2231-24,r_1_s_50,6377174,238,55,1533,0.0,22.0,9.003913894324853,8.0,238,218,2,14,4,0,99.02,9.09,22.0,1.0
BSNTN2198-24_r_1.5_s_50_BSNTN2198-24,BSNTN2198-24,r_1.5_s_50,10664625,269,855,1569,0.0,106.0,8.4282982791587,5.0,269,240,8,14,7,0,71.32,11.82,106.0,2.0
BSNTN2245-24_r_1_s_50_BSNTN2245-24,BSNTN2245-24,r_1_s_50,14549836,4613,459,1539,0.0,768.0,202.2280701754386,165.0,4613,4426,0,55,132,0,98.83,204.62,768.0,4.0
BSNTN2211-24_r_1_s_100_BSNTN2211-24,BSNTN2211-24,r_1_s_100,567,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2189-24_r_1.3_s_100_BSNTN2189-24,BSNTN2189-24,r_1.3_s_100,3091883,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2198-24_r_1.3_s_100_BSNTN2198-24,BSNTN2198-24,r_1.3_s_100,10664625,127,43,1569,0.0,34.0,7.374760994263863,6.0,127,102,14,8,3,0,84.32,8.75,34.0,2.0
BSNTN2225-24_r_1.5_s_100_BSNTN2225-24,BSNTN2225-24,r_1.5_s_100,391,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2254-24_r_1.5_s_100_BSNTN2254-24,BSNTN2254-24,r_1.5_s_100,12714138,1252,131,1539,0.0,455.0,59.97465886939571,28.0,1252,1220,0,20,12,0,85.38,70.24,455.0,2.0
BSNTN2248-24_r_1.3_s_100_BSNTN2248-24,BSNTN2248-24,r_1.3_s_100,448,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2230-24_r_1.3_s_100_BSNTN2230-24,BSNTN2230-24,r_1.3_s_100,264,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2265-24_r_1.5_s_100_BSNTN2265-24,BSNTN2265-24,r_1.5_s_100,11860348,1119,192,1533,0.0,151.0,63.34050880626223,63.0,1119,1098,0,10,11,0,98.83,64.09,151.0,4.0
BSNTN2227-24_r_1.3_s_100_BSNTN2227-24,BSNTN2227-24,r_1.3_s_100,369,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2277-24_r_1.3_s_100_BSNTN2277-24,BSNTN2277-24,r_1.3_s_100,11691471,716,44,1533,6.0,86.0,41.86888454011741,42.0,716,691,4,16,5,0,100.0,41.87,86.0,6.0
BSNTN2262-24_r_1_s_50_BSNTN2262-24,BSNTN2262-24,r_1_s_50,772,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2259-24_r_1_s_50_BSNTN2259-24,BSNTN2259-24,r_1_s_50,248,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2228-24_r_1.5_s_100_BSNTN2228-24,BSNTN2228-24,r_1.5_s_100,483,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2245-24_r_1.5_s_100_BSNTN2245-24,BSNTN2245-24,r_1.5_s_100,14549836,2031,413,1539,0.0,553.0,104.56140350877193,55.0,2031,1985,0,12,34,0,90.25,115.85,553.0,2.0
BSNTN2186-24_r_1_s_50_BSNTN2186-24,BSNTN2186-24,r_1_s_50,16654711,751,1136,1569,0.0,130.0,27.848948374760994,25.0,751,697,14,19,21,0,93.5,29.79,130.0,1.0
BSNTN2239-24_r_1.5_s_50_BSNTN2239-24,BSNTN2239-24,r_1.5_s_50,843,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2253-24_r_1.3_s_50_BSNTN2253-24,BSNTN2253-24,r_1.3_s_50,477,2,0,1539,0.0,2.0,0.06627680311890838,0.0,2,2,0,0,0,0,3.31,2.0,2.0,2.0
BSNTN2219-24_r_1.5_s_50_BSNTN2219-24,BSNTN2219-24,r_1.5_s_50,785,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2192-24_r_1_s_100_BSNTN2192-24,BSNTN2192-24,r_1_s_100,4250052,4,0,1533,0.0,2.0,0.273972602739726,0.0,4,4,0,0,0,0,13.7,2.0,2.0,2.0
BSNTN2236-24_r_1.3_s_100_BSNTN2236-24,BSNTN2236-24,r_1.3_s_100,329,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2246-24_r_1.3_s_100_BSNTN2246-24,BSNTN2246-24,r_1.3_s_100,6334596,20,22,1569,0.0,8.0,1.1854684512428297,0.0,20,18,0,2,0,0,33.46,3.54,8.0,2.0
BSNTN2269-24_r_1_s_50_BSNTN2269-24,BSNTN2269-24,r_1_s_50,17652894,342,993,1533,0.0,60.0,11.970645792563602,10.0,342,300,0,22,20,0,94.32,12.69,60.0,1.0
BSNTN2275-24_r_1.5_s_100_BSNTN2275-24,BSNTN2275-24,r_1.5_s_100,15578608,225,36,1533,0.0,34.0,12.53816046966732,12.0,225,224,0,0,1,0,95.89,13.08,34.0,2.0
BSNTN2224-24_r_1.3_s_50_BSNTN2224-24,BSNTN2224-24,r_1.3_s_50,447,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2263-24_r_1.5_s_50_BSNTN2263-24,BSNTN2263-24,r_1.5_s_50,413,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2225-24_r_1.3_s_100_BSNTN2225-24,BSNTN2225-24,r_1.3_s_100,391,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2206-24_r_1_s_50_BSNTN2206-24,BSNTN2206-24,r_1_s_50,17459886,386,975,1533,0.0,46.0,12.442270058708415,10.0,386,328,6,29,23,0,97.85,12.72,46.0,1.0
BSNTN2266-24_r_1.3_s_50_BSNTN2266-24,BSNTN2266-24,r_1.3_s_50,239,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2205-24_r_1.3_s_50_BSNTN2205-24,BSNTN2205-24,r_1.3_s_50,7011030,100,87,1533,0.0,14.0,3.835616438356164,2.0,100,82,2,12,4,0,80.04,4.79,14.0,1.0
BSNTN2226-24_r_1.5_s_100_BSNTN2226-24,BSNTN2226-24,r_1.5_s_100,12674378,40,58,1569,0.0,12.0,1.8852772466539196,0.0,40,37,0,2,1,0,45.32,4.16,12.0,2.0
BSNTN2221-24_r_1_s_100_BSNTN2221-24,BSNTN2221-24,r_1_s_100,14859273,22,0,1710,0.0,8.0,1.0350877192982457,0.0,22,22,0,0,0,0,25.79,4.01,8.0,2.0
BSNTN2223-24_r_1_s_100_BSNTN2223-24,BSNTN2223-24,r_1_s_100,4153619,44,14,1569,0.0,13.0,3.0592734225621414,2.0,44,30,6,6,2,0,64.63,4.73,13.0,1.0
BSNTN2202-24_r_1.5_s_100_BSNTN2202-24,BSNTN2202-24,r_1.5_s_100,17022065,196,122,1569,0.0,73.0,11.703632887189293,6.0,196,192,0,3,1,0,73.23,15.98,73.0,1.0
BSNTN2244-24_r_1.3_s_50_BSNTN2244-24,BSNTN2244-24,r_1.3_s_50,518,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2227-24_r_1_s_100_BSNTN2227-24,BSNTN2227-24,r_1_s_100,369,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2197-24_r_1.3_s_50_BSNTN2197-24,BSNTN2197-24,r_1.3_s_50,16357839,266,1675,1569,0.0,32.0,10.024856596558317,8.0,266,234,0,22,10,0,87.95,11.4,32.0,1.0
BSNTN2202-24_r_1.3_s_100_BSNTN2202-24,BSNTN2202-24,r_1.3_s_100,17022065,274,44,1569,0.0,74.0,17.152963671128106,12.0,274,265,0,6,3,0,88.34,19.42,74.0,1.0
BSNTN2258-24_r_1.3_s_50_BSNTN2258-24,BSNTN2258-24,r_1.3_s_50,6130811,243,449,1569,0.0,42.0,11.11281070745698,10.0,243,217,0,17,9,0,84.7,13.12,42.0,1.0
BSNTN2198-24_r_1_s_100_BSNTN2198-24,BSNTN2198-24,r_1_s_100,10664625,164,6,1569,0.0,38.0,10.151051625239006,10.0,164,133,20,4,7,0,92.54,10.97,38.0,2.0
BSNTN2276-24_r_1_s_100_BSNTN2276-24,BSNTN2276-24,r_1_s_100,565,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2230-24_r_1.5_s_50_BSNTN2230-24,BSNTN2230-24,r_1.5_s_50,264,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2240-24_r_1.5_s_100_BSNTN2240-24,BSNTN2240-24,r_1.5_s_100,373,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2217-24_r_1.5_s_50_BSNTN2217-24,BSNTN2217-24,r_1.5_s_50,677,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2227-24_r_1.3_s_50_BSNTN2227-24,BSNTN2227-24,r_1.3_s_50,369,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2271-24_r_1.3_s_100_BSNTN2271-24,BSNTN2271-24,r_1.3_s_100,5280865,4,4,1569,0.0,4.0,0.20267686424474188,0.0,4,4,0,0,0,0,7.27,2.79,4.0,2.0
BSNTN2193-24_r_1.5_s_100_BSNTN2193-24,BSNTN2193-24,r_1.5_s_100,869,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2251-24_r_1.3_s_100_BSNTN2251-24,BSNTN2251-24,r_1.3_s_100,6481171,83,2,1536,0.0,12.0,4.74609375,4.0,83,80,2,0,1,0,89.26,5.32,12.0,1.0
BSNTN2241-24_r_1.5_s_100_BSNTN2241-24,BSNTN2241-24,r_1.5_s_100,859,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2208-24_r_1.5_s_50_BSNTN2208-24,BSNTN2208-24,r_1.5_s_50,16242103,169,838,1569,0.0,36.0,4.88527724665392,3.0,169,149,0,14,6,0,64.24,7.6,36.0,1.0
BSNTN2247-24_r_1.5_s_50_BSNTN2247-24,BSNTN2247-24,r_1.5_s_50,5362043,48,136,1569,0.0,8.0,1.3097514340344167,0.0,48,48,0,0,0,0,37.28,3.51,8.0,1.0
BSNTN2190-24_r_1.3_s_100_BSNTN2190-24,BSNTN2190-24,r_1.3_s_100,17461681,290,19,1569,0.0,74.0,16.41300191204589,12.0,290,279,0,8,3,0,86.62,18.95,74.0,2.0
BSNTN2191-24_r_1.3_s_100_BSNTN2191-24,BSNTN2191-24,r_1.3_s_100,7407247,581,31,1533,9.0,76.0,34.911937377690805,34.0,581,575,0,4,2,0,100.0,34.91,76.0,9.0
BSNTN2226-24_r_1.5_s_50_BSNTN2226-24,BSNTN2226-24,r_1.5_s_50,12674378,179,652,1569,0.0,28.0,5.663479923518165,4.0,179,171,0,4,4,0,68.45,8.27,28.0,2.0
BSNTN2229-24_r_1.3_s_100_BSNTN2229-24,BSNTN2229-24,r_1.3_s_100,668,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2233-24_r_1.5_s_100_BSNTN2233-24,BSNTN2233-24,r_1.5_s_100,14659808,22,27,1710,0.0,12.0,0.9473684210526315,0.0,22,16,0,6,0,0,20.18,4.7,12.0,2.0
BSNTN2218-24_r_1_s_100_BSNTN2218-24,BSNTN2218-24,r_1_s_100,12318774,53,1,1533,0.0,10.0,2.7495107632093934,2.0,53,52,0,1,0,0,72.99,3.77,10.0,1.0
BSNTN2221-24_r_1.3_s_100_BSNTN2221-24,BSNTN2221-24,r_1.3_s_100,14859273,16,6,1710,0.0,8.0,0.7263157894736842,0.0,16,16,0,0,0,0,15.61,4.65,8.0,2.0
BSNTN2195-24_r_1.3_s_50_BSNTN2195-24,BSNTN2195-24,r_1.3_s_50,586,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2254-24_r_1.3_s_50_BSNTN2254-24,BSNTN2254-24,r_1.3_s_50,12714138,3687,686,1539,0.0,740.0,135.96296296296296,102.0,3687,3539,0,77,71,0,94.74,143.52,740.0,2.0
BSNTN2232-24_r_1_s_100_BSNTN2232-24,BSNTN2232-24,r_1_s_100,12868832,22,1,1569,0.0,6.0,1.3804971319311663,1.0,22,20,0,2,0,0,50.48,2.73,6.0,1.0
BSNTN2259-24_r_1.5_s_50_BSNTN2259-24,BSNTN2259-24,r_1.5_s_50,248,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2229-24_r_1.5_s_100_BSNTN2229-24,BSNTN2229-24,r_1.5_s_100,668,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2268-24_r_1_s_50_BSNTN2268-24,BSNTN2268-24,r_1_s_50,14086061,629,486,1533,0.0,58.0,21.716242661448142,20.0,629,564,0,44,21,0,97.46,22.28,58.0,2.0
BSNTN2203-24_r_1_s_50_BSNTN2203-24,BSNTN2203-24,r_1_s_50,5242911,91,15,1539,0.0,14.0,2.8693957115009745,2.0,91,69,0,18,4,0,61.21,4.69,14.0,1.0
BSNTN2193-24_r_1_s_100_BSNTN2193-24,BSNTN2193-24,r_1_s_100,869,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2279-24_r_1.5_s_100_BSNTN2279-24,BSNTN2279-24,r_1.5_s_100,745,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2255-24_r_1.5_s_50_BSNTN2255-24,BSNTN2255-24,r_1.5_s_50,644,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2221-24_r_1.3_s_50_BSNTN2221-24,BSNTN2221-24,r_1.3_s_50,14859273,169,217,1710,0.0,37.0,4.373684210526315,2.0,169,143,0,18,8,0,52.63,8.31,37.0,2.0
BSNTN2218-24_r_1_s_50_BSNTN2218-24,BSNTN2218-24,r_1_s_50,12318774,173,172,1533,0.0,19.0,6.178082191780822,5.0,173,148,0,22,3,0,96.67,6.39,19.0,1.0
BSNTN2249-24_r_1.3_s_100_BSNTN2249-24,BSNTN2249-24,r_1.3_s_100,13942875,63,18,1569,0.0,14.0,3.667304015296367,2.0,63,55,0,7,1,0,75.53,4.86,14.0,2.0
BSNTN2247-24_r_1_s_100_BSNTN2247-24,BSNTN2247-24,r_1_s_100,5362043,20,2,1569,0.0,6.0,1.2275334608030593,0.0,20,20,0,0,0,0,33.46,3.67,6.0,2.0
BSNTN2199-24_r_1.3_s_50_BSNTN2199-24,BSNTN2199-24,r_1.3_s_50,538,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2243-24_r_1.3_s_100_BSNTN2243-24,BSNTN2243-24,r_1.3_s_100,8986785,253,34,1533,2.0,29.0,16.87279843444227,18.0,253,244,2,4,3,0,100.0,16.87,29.0,2.0
BSNTN2275-24_r_1.5_s_50_BSNTN2275-24,BSNTN2275-24,r_1.5_s_50,15578608,525,1089,1533,0.0,46.0,20.84344422700587,20.0,525,512,0,9,4,0,97.85,21.3,46.0,2.0
BSNTN2220-24_r_1.3_s_100_BSNTN2220-24,BSNTN2220-24,r_1.3_s_100,15418095,82,44,1569,0.0,20.0,4.768642447418738,4.0,82,74,0,4,4,0,68.83,6.93,20.0,1.0
BSNTN2203-24_r_1.3_s_100_BSNTN2203-24,BSNTN2203-24,r_1.3_s_100,5242911,10,2,1539,0.0,4.0,0.4873294346978557,0.0,10,10,0,0,0,0,19.69,2.48,4.0,2.0
BSNTN2265-24_r_1.3_s_100_BSNTN2265-24,BSNTN2265-24,r_1.3_s_100,11860348,1248,63,1533,8.0,151.0,72.0665362035225,69.0,1248,1203,0,32,13,0,100.0,72.07,151.0,8.0
BSNTN2263-24_r_1.5_s_100_BSNTN2263-24,BSNTN2263-24,r_1.5_s_100,413,0,0,1533,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2194-24_r_1_s_50_BSNTN2194-24,BSNTN2194-24,r_1_s_50,10286547,867,436,1533,2.0,86.0,34.62818003913895,31.0,867,733,0,120,14,0,100.0,34.63,86.0,2.0
BSNTN2189-24_r_1.5_s_100_BSNTN2189-24,BSNTN2189-24,r_1.5_s_100,3091883,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2190-24_r_1.5_s_100_BSNTN2190-24,BSNTN2190-24,r_1.5_s_100,17461681,185,124,1569,0.0,74.0,9.793499043977056,6.0,185,183,0,0,2,0,75.14,13.03,74.0,2.0
BSNTN2260-24_r_1.3_s_100_BSNTN2260-24,BSNTN2260-24,r_1.3_s_100,8117731,4,4,1569,0.0,2.0,0.2887189292543021,0.0,4,3,1,0,0,0,15.49,1.86,2.0,1.0
BSNTN2202-24_r_1.5_s_50_BSNTN2202-24,BSNTN2202-24,r_1.5_s_50,17022065,364,1927,1569,0.0,97.0,16.24282982791587,10.0,364,350,0,10,4,0,74.57,21.78,97.0,1.0
BSNTN2268-24_r_1.5_s_100_BSNTN2268-24,BSNTN2268-24,r_1.5_s_100,14086061,122,20,1533,0.0,24.0,6.500978473581213,6.0,122,117,0,0,5,0,83.76,7.76,24.0,2.0
BSNTN2236-24_r_1.3_s_50_BSNTN2236-24,BSNTN2236-24,r_1.3_s_50,329,0,0,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2210-24_r_1.5_s_50_BSNTN2210-24,BSNTN2210-24,r_1.5_s_50,308,0,2,1569,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2227-24_r_1_s_50_BSNTN2227-24,BSNTN2227-24,r_1_s_50,369,0,0,1536,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2256-24_r_1.5_s_50_BSNTN2256-24,BSNTN2256-24,r_1.5_s_50,8330637,47,155,1569,0.0,10.0,1.3881453154875718,0.0,47,39,0,4,4,0,31.55,4.4,10.0,1.0
BSNTN2191-24_r_1.3_s_50_BSNTN2191-24,BSNTN2191-24,r_1.3_s_50,7407247,1280,381,1533,16.0,135.0,54.951076320939336,55.0,1280,1255,0,15,10,0,100.0,54.95,135.0,16.0
