Filename,ID,mge_params,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_input_reads,cleaning_kept_reads,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_ambig_bases,cleaning_cov_percent,cleaning_cov_avg,cleaning_cov_max,cleaning_cov_min
BSNTN2974-24_r_1_s_100_BSNTN2974-24,BSNTN2974-24,r_1_s_100,11524713,199,8,1524,0.0,58.0,15.838582677165354,8.0,199,195,0,3,1,0,87.99,18.0,58.0,1.0
BSNTN2991-24_r_1_s_50_BSNTN2991-24,BSNTN2991-24,r_1_s_50,17983095,1132,3460,1524,0.0,222.0,54.20472440944882,46.0,1132,803,0,279,50,0,99.8,54.31,222.0,4.0
BSNTN3023-24_r_1.3_s_100_BSNTN3023-24,BSNTN3023-24,r_1.3_s_100,27078538,1042,422,1524,0.0,185.0,89.42125984251969,104.5,1042,1028,0,6,8,0,94.09,95.03,185.0,2.0
BSNTN3027-24_r_1.3_s_100_BSNTN3027-24,BSNTN3027-24,r_1.3_s_100,16938238,188,35,1524,0.0,28.0,13.4251968503937,15.0,188,184,0,2,2,0,94.09,14.27,28.0,1.0
BSNTN3010-24_r_1.3_s_50_BSNTN3010-24,BSNTN3010-24,r_1.3_s_50,15901213,1197,5506,1524,0.0,214.0,73.25,53.0,1197,1113,0,33,51,0,96.46,75.94,214.0,1.0
BSNTN3033-24_r_1.5_s_50_BSNTN3033-24,BSNTN3033-24,r_1.5_s_50,20838842,730,5874,1524,0.0,135.0,57.781496062992126,54.0,730,696,0,22,12,0,87.99,65.67,135.0,1.0
BSNTN2993-24_r_1.3_s_100_BSNTN2993-24,BSNTN2993-24,r_1.3_s_100,16390777,175,269,1524,0.0,51.0,12.21259842519685,8.0,175,154,0,15,6,0,79.53,15.36,51.0,1.0
BSNTN2953-24_r_1.5_s_50_BSNTN2953-24,BSNTN2953-24,r_1.5_s_50,15168733,99,4966,1524,0.0,24.0,5.169291338582677,3.0,99,83,0,10,6,0,74.02,6.98,24.0,1.0
BSNTN2962-24_r_1.5_s_50_BSNTN2962-24,BSNTN2962-24,r_1.5_s_50,15242719,200,5244,1524,0.0,38.0,12.641732283464567,9.0,200,176,0,15,9,0,84.25,15.0,38.0,1.0
BSNTN3022-24_r_1.3_s_50_BSNTN3022-24,BSNTN3022-24,r_1.3_s_50,24197684,732,9688,1524,0.0,183.0,39.775590551181104,29.5,732,611,0,95,26,0,88.39,45.0,183.0,1.0
BSNTN3030-24_r_1.5_s_100_BSNTN3030-24,BSNTN3030-24,r_1.5_s_100,16774615,870,535,1533,0.0,151.0,66.22700587084148,75.0,870,858,5,0,7,0,89.24,74.21,151.0,1.0
BSNTN2985-24_r_1.3_s_50_BSNTN2985-24,BSNTN2985-24,r_1.3_s_50,20210423,2288,12428,1524,0.0,532.0,161.99212598425197,144.5,2288,2058,0,154,76,0,98.43,164.58,532.0,1.0
BSNTN2982-24_r_1.5_s_100_BSNTN2982-24,BSNTN2982-24,r_1.5_s_100,10455892,142,199,1524,0.0,37.0,8.67716535433071,7.0,142,141,0,0,1,0,76.77,11.3,37.0,1.0
BSNTN2957-24_r_1.3_s_100_BSNTN2957-24,BSNTN2957-24,r_1.3_s_100,9036761,82,91,1524,0.0,21.0,5.643700787401575,5.0,82,71,0,11,0,0,81.5,6.93,21.0,1.0
BSNTN3040-24_r_1.3_s_50_BSNTN3040-24,BSNTN3040-24,r_1.3_s_50,17887351,326,4545,1524,0.0,43.0,15.63976377952756,14.0,326,246,0,58,22,0,91.93,17.01,43.0,1.0
BSNTN2956-24_r_1_s_100_BSNTN2956-24,BSNTN2956-24,r_1_s_100,15835125,402,40,1524,0.0,87.0,30.25984251968504,25.0,402,355,0,40,7,0,94.49,32.02,87.0,1.0
BSNTN3003-24_r_1.3_s_50_BSNTN3003-24,BSNTN3003-24,r_1.3_s_50,18900963,6390,7793,1524,0.0,836.0,490.76574803149606,521.5,6390,6057,0,126,207,0,97.05,505.7,836.0,1.0
BSNTN3036-24_r_1.3_s_100_BSNTN3036-24,BSNTN3036-24,r_1.3_s_100,20970340,515,109,1524,0.0,75.0,41.20866141732284,41.0,515,507,0,3,5,0,95.87,42.99,75.0,2.0
BSNTN3011-24_r_1.3_s_100_BSNTN3011-24,BSNTN3011-24,r_1.3_s_100,17164104,722,239,1524,0.0,134.0,59.55708661417323,62.5,722,704,0,4,14,0,92.32,64.51,134.0,2.0
BSNTN2985-24_r_1.5_s_100_BSNTN2985-24,BSNTN2985-24,r_1.5_s_100,20210423,1043,3946,1524,0.0,307.0,85.9724409448819,49.0,1043,1032,0,2,9,0,90.16,95.36,307.0,1.0
BSNTN3017-24_r_1_s_100_BSNTN3017-24,BSNTN3017-24,r_1_s_100,74,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2970-24_r_1.3_s_100_BSNTN2970-24,BSNTN2970-24,r_1.3_s_100,14018725,682,248,1524,0.0,105.0,50.517716535433074,51.0,682,665,0,6,11,0,92.32,54.72,105.0,2.0
BSNTN2952-24_r_1.3_s_100_BSNTN2952-24,BSNTN2952-24,r_1.3_s_100,11636149,223,45,1524,0.0,44.0,16.883858267716537,14.0,223,217,0,2,4,0,95.67,17.65,44.0,2.0
BSNTN3033-24_r_1.3_s_100_BSNTN3033-24,BSNTN3033-24,r_1.3_s_100,20838842,1016,167,1524,0.0,141.0,87.41732283464567,90.0,1016,999,0,7,10,0,96.65,90.44,141.0,2.0
BSNTN3025-24_r_1_s_100_BSNTN3025-24,BSNTN3025-24,r_1_s_100,13472518,659,20,1524,0.0,91.0,53.97047244094488,59.0,659,652,0,0,7,0,94.88,56.88,91.0,4.0
BSNTN2967-24_r_1.3_s_100_BSNTN2967-24,BSNTN2967-24,r_1.3_s_100,17518220,1036,1321,1524,0.0,263.0,83.11614173228347,46.5,1036,988,0,37,11,0,81.5,101.99,263.0,1.0
BSNTN2992-24_r_1.5_s_100_BSNTN2992-24,BSNTN2992-24,r_1.5_s_100,14754964,246,431,1524,0.0,61.0,17.606299212598426,9.0,246,244,0,0,2,0,71.65,24.57,61.0,1.0
BSNTN3012-24_r_1.3_s_100_BSNTN3012-24,BSNTN3012-24,r_1.3_s_100,15363918,427,99,1524,0.0,72.0,34.31496062992126,36.0,427,425,0,0,2,0,92.52,37.09,72.0,1.0
BSNTN3008-24_r_1.3_s_50_BSNTN3008-24,BSNTN3008-24,r_1.3_s_50,15888769,1336,6525,1524,0.0,251.0,79.1732283464567,70.0,1336,1158,0,135,43,0,91.14,86.87,251.0,2.0
BSNTN2980-24_r_1.5_s_50_BSNTN2980-24,BSNTN2980-24,r_1.5_s_50,13625941,916,3645,1524,0.0,164.0,60.076771653543304,58.0,916,878,0,30,8,0,93.5,64.25,164.0,1.0
BSNTN3026-24_r_1.5_s_100_BSNTN3026-24,BSNTN3026-24,r_1.5_s_100,17718777,60,525,1524,0.0,17.0,3.5551181102362204,0.0,60,54,0,4,2,0,46.26,7.69,17.0,1.0
BSNTN2987-24_r_1.5_s_50_BSNTN2987-24,BSNTN2987-24,r_1.5_s_50,13666891,196,3397,1524,0.0,30.0,11.65748031496063,14.0,196,181,0,11,4,0,79.13,14.73,30.0,1.0
BSNTN3033-24_r_1.3_s_50_BSNTN3033-24,BSNTN3033-24,r_1.3_s_50,20838842,1185,5419,1524,0.0,146.0,91.71653543307086,94.0,1185,1080,0,89,16,0,99.41,92.26,146.0,1.0
BSNTN2973-24_r_1_s_50_BSNTN2973-24,BSNTN2973-24,r_1_s_50,8623929,1261,1965,1524,0.0,193.0,74.03346456692914,76.0,1261,1050,0,189,22,0,99.02,74.77,193.0,1.0
BSNTN2995-24_r_1.5_s_100_BSNTN2995-24,BSNTN2995-24,r_1.5_s_100,16584316,247,1607,1524,0.0,134.0,17.958661417322833,2.0,247,245,0,0,2,0,53.15,33.79,134.0,1.0
BSNTN2971-24_r_1.5_s_100_BSNTN2971-24,BSNTN2971-24,r_1.5_s_100,15554492,1653,782,1524,0.0,286.0,134.56102362204723,146.5,1653,1640,0,2,11,0,92.52,145.44,286.0,1.0
BSNTN3015-24_r_1_s_50_BSNTN3015-24,BSNTN3015-24,r_1_s_50,13839883,1391,3028,1524,0.0,179.0,85.5275590551181,84.5,1391,1212,0,157,22,0,98.62,86.72,179.0,1.0
BSNTN3030-24_r_1_s_100_BSNTN3030-24,BSNTN3030-24,r_1_s_100,16774615,1337,68,1533,0.0,185.0,102.91780821917808,108.0,1337,1272,13,34,18,0,99.8,103.12,185.0,14.0
BSNTN3003-24_r_1.5_s_50_BSNTN3003-24,BSNTN3003-24,r_1.5_s_50,18900963,2722,11461,1524,0.0,550.0,192.98622047244095,179.0,2722,2621,0,25,76,0,90.75,212.66,550.0,1.0
BSNTN3016-24_r_1.3_s_100_BSNTN3016-24,BSNTN3016-24,r_1.3_s_100,14925248,1410,437,1524,0.0,181.0,111.60629921259843,127.0,1410,1339,0,60,11,0,94.69,117.87,181.0,4.0
BSNTN2964-24_r_1.3_s_50_BSNTN2964-24,BSNTN2964-24,r_1.3_s_50,13699446,2149,3925,1524,0.0,341.0,142.44291338582678,149.0,2149,2050,0,79,20,0,98.23,145.01,341.0,2.0
BSNTN2975-24_r_1.5_s_50_BSNTN2975-24,BSNTN2975-24,r_1.5_s_50,13541014,195,3879,1524,0.0,110.0,6.0,0.5,195,188,0,5,2,0,50.0,12.0,110.0,1.0
BSNTN3030-24_r_1.3_s_50_BSNTN3030-24,BSNTN3030-24,r_1.3_s_50,16774615,1523,3817,1533,0.0,294.0,97.63405088062622,107.0,1523,1381,10,86,46,0,98.63,98.99,294.0,2.0
BSNTN3023-24_r_1.5_s_50_BSNTN3023-24,BSNTN3023-24,r_1.5_s_50,27078538,517,9449,1524,0.0,135.0,33.8503937007874,20.0,517,475,0,29,13,0,88.58,38.21,135.0,1.0
BSNTN2960-24_r_1_s_50_BSNTN2960-24,BSNTN2960-24,r_1_s_50,22251274,2591,5162,1524,0.0,283.0,160.02165354330708,154.0,2591,1928,0,612,51,0,99.8,160.34,283.0,6.0
BSNTN2949-24_r_1_s_100_BSNTN2949-24,BSNTN2949-24,r_1_s_100,15281145,4819,1891,1524,0.0,894.0,381.75787401574803,335.0,4819,4626,0,62,131,0,98.43,387.87,894.0,31.0
BSNTN3027-24_r_1_s_100_BSNTN3027-24,BSNTN3027-24,r_1_s_100,16938238,211,12,1524,0.0,28.0,15.259842519685039,16.0,211,204,0,5,2,0,98.62,15.47,28.0,2.0
BSNTN2967-24_r_1.5_s_100_BSNTN2967-24,BSNTN2967-24,r_1.5_s_100,17518220,398,1959,1524,0.0,159.0,32.118110236220474,0.0,398,383,0,10,5,0,48.82,65.79,159.0,1.0
BSNTN3013-24_r_1_s_50_BSNTN3013-24,BSNTN3013-24,r_1_s_50,19793523,2458,4776,1524,1.0,703.0,142.15944881889763,137.0,2458,2041,0,338,79,0,100.0,142.16,703.0,1.0
BSNTN2984-24_r_1.3_s_100_BSNTN2984-24,BSNTN2984-24,r_1.3_s_100,19883306,112,202,1524,0.0,42.0,7.188976377952756,2.0,112,110,0,1,1,0,54.33,13.23,42.0,1.0
BSNTN2956-24_r_1.3_s_100_BSNTN2956-24,BSNTN2956-24,r_1.3_s_100,15835125,225,217,1524,0.0,64.0,16.021653543307085,10.0,225,213,0,8,4,0,79.13,20.25,64.0,1.0
BSNTN3002-24_r_1.3_s_50_BSNTN3002-24,BSNTN3002-24,r_1.3_s_50,25206716,2134,6629,1524,0.0,278.0,162.83464566929135,162.5,2134,2038,0,68,28,0,98.62,165.11,278.0,4.0
BSNTN3010-24_r_1.3_s_100_BSNTN3010-24,BSNTN3010-24,r_1.3_s_100,15901213,821,789,1524,0.0,184.0,62.0,48.0,821,801,0,0,20,0,81.3,76.26,184.0,1.0
BSNTN2951-24_r_1_s_100_BSNTN2951-24,BSNTN2951-24,r_1_s_100,17198523,347,48,1524,0.0,57.0,26.411417322834644,27.0,347,323,0,17,7,0,97.44,27.11,57.0,3.0
BSNTN3022-24_r_1.5_s_100_BSNTN3022-24,BSNTN3022-24,r_1.5_s_100,24197684,118,742,1524,0.0,74.0,8.846456692913385,0.0,118,114,0,2,2,0,37.6,23.53,74.0,1.0
BSNTN2982-24_r_1_s_50_BSNTN2982-24,BSNTN2982-24,r_1_s_50,10455892,736,1872,1524,0.0,82.0,33.37795275590551,35.0,736,579,0,122,35,0,97.64,34.19,82.0,1.0
BSNTN2979-24_r_1.3_s_100_BSNTN2979-24,BSNTN2979-24,r_1.3_s_100,14856860,280,317,1524,0.0,80.0,19.616141732283463,15.0,280,256,0,20,4,0,77.36,25.36,80.0,1.0
BSNTN3027-24_r_1.3_s_50_BSNTN3027-24,BSNTN3027-24,r_1.3_s_50,16938238,342,3818,1524,0.0,57.0,17.39566929133858,18.0,342,280,0,50,12,0,94.49,18.41,57.0,1.0
BSNTN3013-24_r_1.5_s_50_BSNTN3013-24,BSNTN3013-24,r_1.5_s_50,19793523,801,6433,1524,0.0,501.0,28.041338582677167,6.0,801,707,0,61,33,0,63.98,43.83,501.0,1.0
BSNTN3022-24_r_1_s_50_BSNTN3022-24,BSNTN3022-24,r_1_s_50,24197684,1680,8740,1524,0.0,255.0,89.4724409448819,75.0,1680,1161,0,456,63,0,99.8,89.65,255.0,2.0
BSNTN2973-24_r_1.5_s_50_BSNTN2973-24,BSNTN2973-24,r_1.5_s_50,8623929,245,2981,1524,0.0,62.0,13.383858267716535,4.0,245,232,0,9,4,0,62.2,21.52,62.0,1.0
BSNTN3019-24_r_1.5_s_50_BSNTN3019-24,BSNTN3019-24,r_1.5_s_50,8195390,146,1304,1560,0.0,33.0,4.617307692307692,1.0,146,132,0,7,7,0,50.38,9.16,33.0,1.0
BSNTN3003-24_r_1.5_s_100_BSNTN3003-24,BSNTN3003-24,r_1.5_s_100,18900963,2274,4998,1524,0.0,532.0,180.08464566929135,155.0,2274,2191,0,2,81,0,85.24,211.28,532.0,1.0
BSNTN3006-24_r_1.5_s_50_BSNTN3006-24,BSNTN3006-24,r_1.5_s_50,22444522,4157,5343,1536,195.0,390.0,311.25390625,316.0,4157,4086,0,23,48,0,100.0,311.25,390.0,195.0
BSNTN2946-24_r_1_s_50_BSNTN2946-24,BSNTN2946-24,r_1_s_50,11812810,1716,2925,1524,0.0,218.0,117.56496062992126,119.0,1716,1426,0,265,25,0,99.61,118.03,218.0,1.0
BSNTN2992-24_r_1.3_s_100_BSNTN2992-24,BSNTN2992-24,r_1.3_s_100,14754964,545,132,1524,0.0,103.0,41.58661417322835,42.0,545,541,0,0,4,0,92.52,44.95,103.0,1.0
BSNTN2952-24_r_1.5_s_100_BSNTN2952-24,BSNTN2952-24,r_1.5_s_100,11636149,181,87,1524,0.0,42.0,13.557086614173228,10.0,181,179,0,0,2,0,84.25,16.09,42.0,1.0
BSNTN2971-24_r_1.3_s_50_BSNTN2971-24,BSNTN2971-24,r_1.3_s_50,15554492,2555,3479,1524,0.0,302.0,188.73425196850394,206.0,2555,2469,0,62,24,0,98.82,190.99,302.0,1.0
BSNTN2956-24_r_1_s_50_BSNTN2956-24,BSNTN2956-24,r_1_s_50,15835125,1145,4454,1524,0.0,128.0,53.72244094488189,51.0,1145,759,0,332,54,0,97.83,54.91,128.0,2.0
BSNTN2991-24_r_1_s_100_BSNTN2991-24,BSNTN2991-24,r_1_s_100,17983095,465,28,1524,0.0,77.0,35.196850393700785,36.0,465,456,0,2,7,0,98.43,35.76,77.0,4.0
BSNTN3018-24_r_1.5_s_100_BSNTN3018-24,BSNTN3018-24,r_1.5_s_100,9741318,223,151,1524,0.0,61.0,17.783464566929133,15.0,223,221,0,0,2,0,87.2,20.39,61.0,1.0
BSNTN2953-24_r_1.3_s_50_BSNTN2953-24,BSNTN2953-24,r_1.3_s_50,15168733,235,4830,1524,0.0,48.0,13.1751968503937,12.0,235,193,0,29,13,0,94.88,13.89,48.0,1.0
BSNTN3006-24_r_1.5_s_100_BSNTN3006-24,BSNTN3006-24,r_1.5_s_100,22444522,3794,133,1536,151.0,389.0,301.505859375,309.0,3794,3754,0,0,40,0,100.0,301.51,389.0,151.0
BSNTN2988-24_r_1.3_s_50_BSNTN2988-24,BSNTN2988-24,r_1.3_s_50,14345733,741,3591,1524,0.0,182.0,40.06692913385827,31.0,741,667,0,56,18,0,87.99,45.53,182.0,1.0
BSNTN2961-24_r_1.5_s_50_BSNTN2961-24,BSNTN2961-24,r_1.5_s_50,18539221,158,5869,1524,0.0,31.0,5.887795275590551,2.0,158,137,0,13,8,0,54.92,10.72,31.0,1.0
BSNTN2974-24_r_1.3_s_50_BSNTN2974-24,BSNTN2974-24,r_1.3_s_50,11524713,287,1099,1524,0.0,69.0,14.761811023622048,7.0,287,249,0,30,8,0,71.26,20.72,69.0,1.0
BSNTN2971-24_r_1.3_s_100_BSNTN2971-24,BSNTN2971-24,r_1.3_s_100,15554492,2204,231,1524,0.0,288.0,178.6968503937008,197.0,2204,2180,0,7,17,0,95.47,187.17,288.0,1.0
BSNTN3013-24_r_1_s_100_BSNTN3013-24,BSNTN3013-24,r_1_s_100,19793523,1357,63,1524,0.0,217.0,113.10433070866142,118.5,1357,1338,0,0,19,0,94.09,120.2,217.0,4.0
BSNTN2986-24_r_1_s_50_BSNTN2986-24,BSNTN2986-24,r_1_s_50,23155235,1213,6386,1524,2.0,216.0,51.56692913385827,43.0,1213,837,0,289,87,0,100.0,51.57,216.0,2.0
BSNTN3006-24_r_1.3_s_50_BSNTN3006-24,BSNTN3006-24,r_1.3_s_50,22444522,4316,5184,1536,195.0,403.0,317.90234375,322.0,4316,4212,0,46,58,0,100.0,317.9,403.0,195.0
BSNTN2999-24_r_1.5_s_50_BSNTN2999-24,BSNTN2999-24,r_1.5_s_50,7652869,84,2170,1524,0.0,31.0,3.4744094488188977,1.5,84,65,0,11,8,0,51.77,6.71,31.0,1.0
BSNTN3031-24_r_1.5_s_50_BSNTN3031-24,BSNTN3031-24,r_1.5_s_50,22412920,642,9675,1524,0.0,164.0,37.06299212598425,11.0,642,545,51,37,9,0,76.38,48.53,164.0,1.0
BSNTN2975-24_r_1_s_50_BSNTN2975-24,BSNTN2975-24,r_1_s_50,13541014,636,3438,1524,0.0,139.0,24.364173228346456,20.0,636,473,0,135,28,0,99.8,24.41,139.0,3.0
BSNTN2970-24_r_1.5_s_50_BSNTN2970-24,BSNTN2970-24,r_1.5_s_50,14018725,340,4236,1524,0.0,87.0,20.663385826771652,8.0,340,327,0,9,4,0,72.05,28.68,87.0,1.0
BSNTN2948-24_r_1.5_s_100_BSNTN2948-24,BSNTN2948-24,r_1.5_s_100,12064609,37,312,1524,0.0,11.0,2.202755905511811,0.0,37,37,0,0,0,0,46.65,4.72,11.0,1.0
BSNTN2998-24_r_1.5_s_100_BSNTN2998-24,BSNTN2998-24,r_1.5_s_100,25872556,198,1194,1524,0.0,67.0,15.112204724409448,6.0,198,192,0,2,4,0,63.19,23.92,67.0,1.0
BSNTN2969-24_r_1.3_s_50_BSNTN2969-24,BSNTN2969-24,r_1.3_s_50,12819787,659,4510,1524,0.0,176.0,39.789370078740156,31.0,659,454,0,156,49,0,92.32,43.1,176.0,2.0
BSNTN2961-24_r_1.3_s_100_BSNTN2961-24,BSNTN2961-24,r_1.3_s_100,18539221,213,268,1524,0.0,44.0,15.92716535433071,16.0,213,209,0,0,4,0,76.97,20.69,44.0,1.0
BSNTN2964-24_r_1.3_s_100_BSNTN2964-24,BSNTN2964-24,r_1.3_s_100,13699446,1653,1356,1524,0.0,317.0,127.66141732283465,131.0,1653,1626,0,15,12,0,92.52,137.98,317.0,2.0
BSNTN2971-24_r_1_s_50_BSNTN2971-24,BSNTN2971-24,r_1_s_50,15554492,3058,2976,1524,2.0,311.0,213.29724409448818,220.0,3058,2725,0,297,36,0,100.0,213.3,311.0,2.0
BSNTN2996-24_r_1_s_100_BSNTN2996-24,BSNTN2996-24,r_1_s_100,30062260,1103,37,1524,0.0,188.0,92.60826771653544,95.0,1103,1069,0,21,13,0,99.21,93.34,188.0,7.0
BSNTN3040-24_r_1_s_50_BSNTN3040-24,BSNTN3040-24,r_1_s_50,17887351,813,4058,1524,0.0,94.0,37.56496062992126,35.0,813,570,0,188,55,0,99.8,37.64,94.0,3.0
BSNTN3016-24_r_1_s_50_BSNTN3016-24,BSNTN3016-24,r_1_s_50,14925248,2315,4038,1524,0.0,215.0,156.0236220472441,165.0,2315,1772,0,506,37,0,99.61,156.64,215.0,1.0
BSNTN2970-24_r_1.5_s_100_BSNTN2970-24,BSNTN2970-24,r_1.5_s_100,14018725,268,662,1524,0.0,85.0,18.537401574803148,6.5,268,265,0,0,3,0,61.81,29.99,85.0,1.0
BSNTN2990-24_r_1.3_s_100_BSNTN2990-24,BSNTN2990-24,r_1.3_s_100,17692388,184,159,1524,0.0,76.0,12.112204724409448,3.5,184,176,0,3,5,0,69.88,17.33,76.0,1.0
BSNTN3034-24_r_1_s_100_BSNTN3034-24,BSNTN3034-24,r_1_s_100,19852863,716,181,1524,0.0,142.0,56.096456692913385,56.0,716,660,0,43,13,0,93.9,59.74,142.0,2.0
BSNTN2989-24_r_1.3_s_50_BSNTN2989-24,BSNTN2989-24,r_1.3_s_50,12464888,653,3219,1524,0.0,106.0,44.42913385826772,46.0,653,544,0,109,0,0,95.87,46.34,106.0,3.0
BSNTN2962-24_r_1.5_s_100_BSNTN2962-24,BSNTN2962-24,r_1.5_s_100,15242719,135,240,1524,0.0,32.0,11.143700787401574,7.0,135,127,0,0,8,0,80.12,13.91,32.0,1.0
BSNTN2963-24_r_1.3_s_50_BSNTN2963-24,BSNTN2963-24,r_1.3_s_50,25039755,1027,8483,1524,0.0,212.0,60.21456692913386,50.0,1027,866,0,133,28,0,93.31,64.53,212.0,1.0
BSNTN3017-24_r_1.5_s_50_BSNTN3017-24,BSNTN3017-24,r_1.5_s_50,74,0,0,1539,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
BSNTN2997-24_r_1.3_s_50_BSNTN2997-24,BSNTN2997-24,r_1.3_s_50,16498230,1494,5571,1524,0.0,253.0,109.39566929133858,111.5,1494,1417,0,49,28,0,96.65,113.18,253.0,1.0
BSNTN2947-24_r_1_s_50_BSNTN2947-24,BSNTN2947-24,r_1_s_50,13896271,1095,3010,1524,0.0,127.0,52.5,52.0,1095,908,0,116,71,0,99.8,52.6,127.0,1.0
BSNTN2997-24_r_1.5_s_100_BSNTN2997-24,BSNTN2997-24,r_1.5_s_100,16498230,564,931,1524,0.0,138.0,44.50787401574803,36.0,564,559,0,0,5,0,82.28,54.09,138.0,1.0
BSNTN2955-24_r_1_s_50_BSNTN2955-24,BSNTN2955-24,r_1_s_50,22423288,1824,6653,1524,0.0,294.0,107.55905511811024,105.0,1824,1466,0,294,64,0,99.41,108.2,294.0,2.0
BSNTN3039-24_r_1.5_s_100_BSNTN3039-24,BSNTN3039-24,r_1.5_s_100,22414900,329,1068,1524,0.0,108.0,24.340551181102363,2.0,329,321,0,2,6,0,52.76,46.14,108.0,1.0
BSNTN3025-24_r_1_s_50_BSNTN3025-24,BSNTN3025-24,r_1_s_50,13472518,1076,3946,1524,0.0,164.0,66.15354330708661,68.0,1076,884,0,153,39,0,98.23,67.35,164.0,2.0
BSNTN3002-24_r_1.3_s_100_BSNTN3002-24,BSNTN3002-24,r_1.3_s_100,25206716,1832,256,1524,0.0,274.0,154.38976377952756,145.5,1832,1813,0,0,19,0,96.65,159.74,274.0,13.0
BSNTN3032-24_r_1.5_s_50_BSNTN3032-24,BSNTN3032-24,r_1.5_s_50,16859277,670,5250,1524,0.0,408.0,21.81496062992126,6.0,670,577,0,64,29,0,67.52,32.31,408.0,1.0
BSNTN2980-24_r_1.3_s_100_BSNTN2980-24,BSNTN2980-24,r_1.3_s_100,13625941,1011,110,1524,0.0,154.0,79.41535433070867,88.0,1011,1000,0,1,10,0,95.67,83.01,154.0,4.0
BSNTN2954-24_r_1.3_s_50_BSNTN2954-24,BSNTN2954-24,r_1.3_s_50,14047362,525,4379,1524,0.0,90.0,26.114173228346456,20.0,525,432,0,67,26,0,92.32,28.29,90.0,1.0
BSNTN3034-24_r_1.3_s_100_BSNTN3034-24,BSNTN3034-24,r_1.3_s_100,19852863,404,493,1524,0.0,106.0,30.090551181102363,21.0,404,383,0,14,7,0,83.07,36.22,106.0,1.0
BSNTN3016-24_r_1.5_s_50_BSNTN3016-24,BSNTN3016-24,r_1.5_s_50,14925248,915,5438,1524,0.0,165.0,66.21062992125984,58.0,915,870,0,36,9,0,89.37,74.09,165.0,2.0
BSNTN2983-24_r_1.3_s_100_BSNTN2983-24,BSNTN2983-24,r_1.3_s_100,19175740,934,404,1524,0.0,155.0,72.55708661417323,85.0,934,929,0,0,5,0,92.91,78.09,155.0,1.0
BSNTN3006-24_r_1_s_100_BSNTN3006-24,BSNTN3006-24,r_1_s_100,22444522,3870,57,1536,151.0,389.0,306.6015625,314.5,3870,3821,0,4,45,0,100.0,306.6,389.0,151.0
BSNTN2996-24_r_1.3_s_100_BSNTN2996-24,BSNTN2996-24,r_1.3_s_100,30062260,1029,111,1524,0.0,182.0,86.78149606299213,88.0,1029,1016,0,2,11,0,95.87,90.52,182.0,1.0
BSNTN3008-24_r_1_s_100_BSNTN3008-24,BSNTN3008-24,r_1_s_100,15888769,1654,209,1524,0.0,282.0,134.57677165354332,146.5,1654,1593,0,36,25,0,92.72,145.15,282.0,2.0
BSNTN2988-24_r_1_s_50_BSNTN2988-24,BSNTN2988-24,r_1_s_50,14345733,1273,3059,1524,0.0,212.0,71.86614173228347,76.0,1273,1037,0,203,33,0,99.41,72.29,212.0,1.0
BSNTN2970-24_r_1_s_100_BSNTN2970-24,BSNTN2970-24,r_1_s_100,14018725,882,48,1524,0.0,109.0,65.55118110236221,67.0,882,841,0,26,15,0,96.06,68.24,109.0,4.0
BSNTN2966-24_r_1_s_100_BSNTN2966-24,BSNTN2966-24,r_1_s_100,6948755,97,30,1524,0.0,21.0,7.1141732283464565,5.0,97,83,0,12,2,0,86.61,8.21,21.0,1.0
BSNTN2999-24_r_1.3_s_100_BSNTN2999-24,BSNTN2999-24,r_1.3_s_100,7652869,124,684,1524,0.0,67.0,8.535433070866143,4.0,124,81,2,32,9,0,64.76,13.18,67.0,1.0
BSNTN2985-24_r_1_s_100_BSNTN2985-24,BSNTN2985-24,r_1_s_100,20210423,2511,2478,1524,0.0,844.0,201.001968503937,158.0,2511,2255,0,120,136,0,98.43,204.22,844.0,10.0
BSNTN3001-24_r_1.5_s_50_BSNTN3001-24,BSNTN3001-24,r_1.5_s_50,20933711,642,8007,1524,0.0,130.0,38.69881889763779,19.5,642,612,0,14,16,0,79.33,48.78,130.0,1.0
BSNTN2997-24_r_1.5_s_50_BSNTN2997-24,BSNTN2997-24,r_1.5_s_50,16498230,648,6417,1524,0.0,143.0,46.718503937007874,39.5,648,632,0,5,11,0,88.19,52.98,143.0,1.0
BSNTN2985-24_r_1.3_s_100_BSNTN2985-24,BSNTN2985-24,r_1.3_s_100,20210423,1797,3192,1524,0.0,358.0,147.52165354330708,136.5,1797,1752,0,18,27,0,94.69,155.8,358.0,1.0
BSNTN2980-24_r_1.5_s_100_BSNTN2980-24,BSNTN2980-24,r_1.5_s_100,13625941,697,424,1524,0.0,150.0,54.088582677165356,52.0,697,692,0,0,5,0,88.58,61.06,150.0,1.0
BSNTN3032-24_r_1.5_s_100_BSNTN3032-24,BSNTN3032-24,r_1.5_s_100,16859277,133,610,1524,0.0,56.0,9.667322834645669,0.0,133,133,0,0,0,0,49.8,19.41,56.0,1.0
